FPS, FrameTime, Latency
107.45, 9.31, 67.00
29.98, 33.35, 67.00
202.15, 4.95, 67.00
58.97, 16.96, 67.00
114.50, 8.73, 67.00
126.64, 7.90, 67.00
51.21, 19.53, 67.00
97.96, 10.21, 67.00
126.19, 7.92, 67.00
55.21, 18.11, 67.00
48.32, 20.70, 67.00
184.36, 5.42, 67.00
96.62, 10.35, 67.00
127.41, 7.85, 67.00
76.29, 13.11, 67.00
67.22, 14.88, 67.00
87.55, 11.42, 67.00
84.63, 11.82, 67.00
30.13, 33.19, 67.00
150.90, 6.63, 67.00
177.91, 5.62, 67.00
87.04, 11.49, 67.00
89.44, 11.18, 67.00
83.73, 11.94, 67.00
99.50, 10.05, 67.00
109.94, 9.10, 67.00
107.90, 9.27, 67.00
102.90, 9.72, 67.00
76.21, 13.12, 67.00
25.91, 38.60, 67.00
173.34, 5.77, 67.00
211.81, 4.72, 67.00
91.23, 10.96, 67.00
95.18, 10.51, 67.00
76.39, 13.09, 67.00
93.80, 10.66, 67.00
100.29, 9.97, 67.00
69.99, 14.29, 67.00
28.26, 35.39, 67.00
178.01, 5.62, 67.00
89.61, 11.16, 67.00
131.78, 7.59, 67.00
68.77, 14.54, 67.00
87.43, 11.44, 67.00
70.79, 14.13, 67.00
98.32, 10.17, 67.00
71.48, 13.99, 67.00
91.02, 10.99, 67.00
30.88, 32.38, 67.00
196.02, 5.10, 67.00
124.67, 8.02, 67.00
77.02, 12.98, 67.00
94.99, 10.53, 67.00
91.79, 10.89, 67.00
98.40, 10.16, 67.00
58.04, 17.23, 67.00
75.55, 13.24, 67.00
40.26, 24.84, 67.00
128.33, 7.79, 67.00
176.61, 5.66, 67.00
79.42, 12.59, 67.00
118.12, 8.47, 67.00
114.63, 8.72, 67.00
119.29, 8.38, 67.00
100.35, 9.97, 67.00
109.56, 9.13, 67.00
87.18, 11.47, 67.00
60.31, 16.58, 67.00
54.44, 18.37, 67.00
123.26, 8.11, 67.00
98.80, 10.12, 67.00
74.92, 13.35, 67.00
163.93, 6.10, 67.00
97.48, 10.26, 67.00
78.71, 12.71, 67.00
102.46, 9.76, 67.00
62.30, 16.05, 67.00
30.41, 32.88, 67.00
204.16, 4.90, 67.00
174.36, 5.74, 67.00
99.35, 10.07, 67.00
87.44, 11.44, 67.00
103.60, 9.65, 67.00
94.52, 10.58, 67.00
89.95, 11.12, 67.00
58.24, 17.17, 67.00
66.76, 14.98, 67.00
56.92, 17.57, 67.00
189.72, 5.27, 67.00
65.18, 15.34, 67.00
81.30, 12.30, 67.00
104.85, 9.54, 67.00
72.72, 13.75, 67.00
105.85, 9.45, 67.00
146.96, 6.80, 67.00
79.79, 12.53, 67.00
36.33, 27.52, 67.00
217.15, 4.61, 67.00
78.22, 12.78, 67.00
136.59, 7.32, 67.00
120.27, 8.31, 67.00
112.50, 8.89, 67.00
67.60, 14.79, 67.00
61.81, 16.18, 67.00
29.70, 33.67, 67.00
177.27, 5.64, 67.00
115.22, 8.68, 67.00
166.06, 6.02, 67.00
101.99, 9.81, 67.00
82.67, 12.10, 67.00
76.66, 13.04, 67.00
88.62, 11.28, 67.00
85.43, 11.71, 67.00
30.25, 33.06, 67.00
88.56, 11.29, 67.00
185.86, 5.38, 67.00
171.10, 5.84, 67.00
134.75, 7.42, 67.00
69.19, 14.45, 67.00
104.70, 9.55, 67.00
104.82, 9.54, 67.00
111.94, 8.93, 67.00
96.05, 10.41, 67.00
39.45, 25.35, 67.00
159.09, 6.29, 67.00
99.33, 10.07, 67.00
104.78, 9.54, 67.00
116.28, 8.60, 67.00
93.68, 10.67, 67.00
105.66, 9.46, 67.00
116.10, 8.61, 67.00
64.71, 15.45, 67.00
