FPS, FrameTime, Latency
134.85, 7.42, 34.00
89.96, 11.12, 34.00
75.10, 13.31, 34.00
129.08, 7.75, 34.00
120.80, 8.28, 34.00
131.83, 7.59, 34.00
105.17, 9.51, 34.00
113.80, 8.79, 34.00
78.41, 12.75, 34.00
119.15, 8.39, 34.00
111.93, 8.93, 34.00
130.46, 7.66, 34.00
99.49, 10.05, 34.00
112.78, 8.87, 34.00
89.16, 11.22, 34.00
108.15, 9.25, 34.00
80.95, 12.35, 34.00
143.40, 6.97, 34.00
119.74, 8.35, 34.00
100.71, 9.93, 34.00
128.61, 7.78, 34.00
105.49, 9.48, 34.00
139.47, 7.17, 34.00
115.49, 8.66, 34.00
142.49, 7.02, 34.00
96.43, 10.37, 34.00
120.52, 8.30, 34.00
123.28, 8.11, 34.00
114.54, 8.73, 34.00
93.17, 10.73, 34.00
124.02, 8.06, 34.00
126.83, 7.88, 34.00
126.45, 7.91, 34.00
150.52, 6.64, 34.00
148.92, 6.71, 34.00
96.33, 10.38, 34.00
121.15, 8.25, 34.00
111.95, 8.93, 34.00
125.37, 7.98, 34.00
99.33, 10.07, 34.00
107.82, 9.27, 34.00
106.43, 9.40, 34.00
149.91, 6.67, 34.00
118.77, 8.42, 34.00
88.43, 11.31, 34.00
159.21, 6.28, 34.00
128.27, 7.80, 34.00
88.37, 11.32, 34.00
150.70, 6.64, 34.00
113.55, 8.81, 34.00
119.85, 8.34, 34.00
144.23, 6.93, 34.00
110.81, 9.02, 34.00
137.71, 7.26, 34.00
100.42, 9.96, 34.00
132.42, 7.55, 34.00
120.88, 8.27, 34.00
123.07, 8.13, 34.00
131.28, 7.62, 34.00
77.16, 12.96, 34.00
139.53, 7.17, 34.00
117.78, 8.49, 34.00
119.39, 8.38, 34.00
148.42, 6.74, 34.00
117.06, 8.54, 34.00
141.52, 7.07, 34.00
126.79, 7.89, 34.00
120.81, 8.28, 34.00
158.64, 6.30, 34.00
153.51, 6.51, 34.00
126.58, 7.90, 34.00
134.07, 7.46, 34.00
136.65, 7.32, 34.00
105.33, 9.49, 34.00
202.17, 4.95, 34.00
119.66, 8.36, 34.00
83.80, 11.93, 34.00
140.95, 7.09, 34.00
162.36, 6.16, 34.00
114.33, 8.75, 34.00
155.12, 6.45, 34.00
121.69, 8.22, 34.00
123.76, 8.08, 34.00
154.34, 6.48, 34.00
105.30, 9.50, 34.00
118.56, 8.43, 34.00
97.24, 10.28, 34.00
125.26, 7.98, 34.00
171.51, 5.83, 34.00
100.82, 9.92, 34.00
106.64, 9.38, 34.00
123.14, 8.12, 34.00
157.27, 6.36, 34.00
158.27, 6.32, 34.00
128.99, 7.75, 34.00
127.89, 7.82, 34.00
117.10, 8.54, 34.00
133.10, 7.51, 34.00
118.72, 8.42, 34.00
131.37, 7.61, 34.00
126.63, 7.90, 34.00
103.83, 9.63, 34.00
137.69, 7.26, 34.00
158.03, 6.33, 34.00
119.03, 8.40, 34.00
124.88, 8.01, 34.00
134.69, 7.42, 34.00
150.43, 6.65, 34.00
112.21, 8.91, 34.00
156.31, 6.40, 34.00
103.72, 9.64, 34.00
129.31, 7.73, 34.00
79.19, 12.63, 34.00
103.41, 9.67, 34.00
140.73, 7.11, 34.00
97.92, 10.21, 34.00
98.42, 10.16, 34.00
93.50, 10.70, 34.00
127.76, 7.83, 34.00
86.24, 11.60, 34.00
129.60, 7.72, 34.00
90.07, 11.10, 34.00
161.22, 6.20, 34.00
112.28, 8.91, 34.00
109.98, 9.09, 34.00
123.33, 8.11, 34.00
123.40, 8.10, 34.00
100.15, 9.98, 34.00
119.44, 8.37, 34.00
114.88, 8.70, 34.00
90.68, 11.03, 34.00
89.77, 11.14, 34.00
119.66, 8.36, 34.00
135.58, 7.38, 34.00
128.64, 7.77, 34.00
92.56, 10.80, 34.00
110.97, 9.01, 34.00
101.08, 9.89, 34.00
83.96, 11.91, 34.00
120.68, 8.29, 34.00
115.00, 8.70, 34.00
137.72, 7.26, 34.00
119.84, 8.34, 34.00
90.81, 11.01, 34.00
160.14, 6.24, 34.00
121.11, 8.26, 34.00
99.66, 10.03, 34.00
123.17, 8.12, 34.00
152.89, 6.54, 34.00
115.60, 8.65, 34.00
126.09, 7.93, 34.00
125.13, 7.99, 34.00
78.89, 12.68, 34.00
106.77, 9.37, 34.00
95.15, 10.51, 34.00
132.25, 7.56, 34.00
143.30, 6.98, 34.00
128.91, 7.76, 34.00
117.04, 8.54, 34.00
150.12, 6.66, 34.00
150.92, 6.63, 34.00
143.39, 6.97, 34.00
132.63, 7.54, 34.00
144.48, 6.92, 34.00
79.61, 12.56, 34.00
113.57, 8.81, 34.00
125.87, 7.94, 34.00
161.19, 6.20, 34.00
127.28, 7.86, 34.00
85.90, 11.64, 34.00
142.10, 7.04, 34.00
164.63, 6.07, 34.00
126.89, 7.88, 34.00
107.42, 9.31, 34.00
94.26, 10.61, 34.00
105.04, 9.52, 34.00
