FPS, FrameTime, Latency
89.00, 11.24, 34.00
99.73, 10.03, 34.00
103.43, 9.67, 34.00
134.25, 7.45, 34.00
118.77, 8.42, 34.00
93.25, 10.72, 34.00
107.37, 9.31, 34.00
147.57, 6.78, 34.00
84.60, 11.82, 34.00
65.55, 15.26, 34.00
139.85, 7.15, 34.00
83.60, 11.96, 34.00
90.12, 11.10, 34.00
146.91, 6.81, 34.00
92.63, 10.80, 34.00
127.62, 7.84, 34.00
117.43, 8.52, 34.00
92.90, 10.76, 34.00
120.27, 8.31, 34.00
116.72, 8.57, 34.00
94.96, 10.53, 34.00
125.27, 7.98, 34.00
152.12, 6.57, 34.00
85.76, 11.66, 34.00
123.91, 8.07, 34.00
107.86, 9.27, 34.00
114.81, 8.71, 34.00
87.30, 11.45, 34.00
97.89, 10.22, 34.00
88.16, 11.34, 34.00
136.77, 7.31, 34.00
69.32, 14.43, 34.00
128.93, 7.76, 34.00
112.77, 8.87, 34.00
107.20, 9.33, 34.00
123.52, 8.10, 34.00
125.09, 7.99, 34.00
89.81, 11.13, 34.00
154.38, 6.48, 34.00
67.95, 14.72, 34.00
110.00, 9.09, 34.00
151.17, 6.61, 34.00
123.84, 8.07, 34.00
110.18, 9.08, 34.00
120.56, 8.29, 34.00
112.65, 8.88, 34.00
141.19, 7.08, 34.00
129.47, 7.72, 34.00
118.38, 8.45, 34.00
78.30, 12.77, 34.00
93.01, 10.75, 34.00
165.32, 6.05, 34.00
112.79, 8.87, 34.00
99.44, 10.06, 34.00
108.03, 9.26, 34.00
68.06, 14.69, 34.00
140.10, 7.14, 34.00
67.45, 14.83, 34.00
76.70, 13.04, 34.00
88.33, 11.32, 34.00
64.11, 15.60, 34.00
125.11, 7.99, 34.00
103.28, 9.68, 34.00
109.30, 9.15, 34.00
151.77, 6.59, 34.00
76.56, 13.06, 34.00
120.50, 8.30, 34.00
117.81, 8.49, 34.00
100.74, 9.93, 34.00
79.36, 12.60, 34.00
129.39, 7.73, 34.00
78.98, 12.66, 34.00
51.85, 19.29, 34.00
104.43, 9.58, 34.00
83.63, 11.96, 34.00
135.32, 7.39, 34.00
98.22, 10.18, 34.00
54.64, 18.30, 34.00
103.13, 9.70, 34.00
82.14, 12.17, 34.00
73.57, 13.59, 34.00
180.91, 5.53, 34.00
118.91, 8.41, 34.00
85.97, 11.63, 34.00
93.62, 10.68, 34.00
104.06, 9.61, 34.00
84.64, 11.82, 34.00
109.19, 9.16, 34.00
86.87, 11.51, 34.00
105.91, 9.44, 34.00
65.39, 15.29, 34.00
99.59, 10.04, 34.00
157.77, 6.34, 34.00
98.38, 10.16, 34.00
62.49, 16.00, 34.00
130.72, 7.65, 34.00
146.25, 6.84, 34.00
106.74, 9.37, 34.00
101.94, 9.81, 34.00
97.11, 10.30, 34.00
139.08, 7.19, 34.00
139.23, 7.18, 34.00
132.99, 7.52, 34.00
70.01, 14.28, 34.00
90.85, 11.01, 34.00
145.16, 6.89, 34.00
130.64, 7.65, 34.00
74.58, 13.41, 34.00
125.09, 7.99, 34.00
96.17, 10.40, 34.00
63.06, 15.86, 34.00
81.59, 12.26, 34.00
98.42, 10.16, 34.00
98.71, 10.13, 34.00
83.28, 12.01, 34.00
113.80, 8.79, 34.00
64.64, 15.47, 34.00
120.23, 8.32, 34.00
75.94, 13.17, 34.00
89.70, 11.15, 34.00
74.49, 13.42, 34.00
100.28, 9.97, 34.00
103.13, 9.70, 34.00
90.50, 11.05, 34.00
134.22, 7.45, 34.00
101.05, 9.90, 34.00
109.14, 9.16, 34.00
95.79, 10.44, 34.00
89.74, 11.14, 34.00
132.74, 7.53, 34.00
87.30, 11.46, 34.00
104.48, 9.57, 34.00
103.07, 9.70, 34.00
103.89, 9.63, 34.00
97.92, 10.21, 34.00
96.28, 10.39, 34.00
119.76, 8.35, 34.00
85.01, 11.76, 34.00
92.75, 10.78, 34.00
98.44, 10.16, 34.00
81.00, 12.35, 34.00
102.27, 9.78, 34.00
98.13, 10.19, 34.00
98.51, 10.15, 34.00
74.10, 13.49, 34.00
86.14, 11.61, 34.00
117.08, 8.54, 34.00
137.37, 7.28, 34.00
106.68, 9.37, 34.00
115.71, 8.64, 34.00
89.88, 11.13, 34.00
120.13, 8.32, 34.00
89.23, 11.21, 34.00
137.36, 7.28, 34.00
127.30, 7.86, 34.00
92.28, 10.84, 34.00
142.40, 7.02, 34.00
95.58, 10.46, 34.00
120.20, 8.32, 34.00
90.44, 11.06, 34.00
119.02, 8.40, 34.00
83.49, 11.98, 34.00
116.76, 8.56, 34.00
121.33, 8.24, 34.00
64.59, 15.48, 34.00
115.88, 8.63, 34.00
102.99, 9.71, 34.00
79.68, 12.55, 34.00
73.05, 13.69, 34.00
110.37, 9.06, 34.00
79.99, 12.50, 34.00
97.88, 10.22, 34.00
76.19, 13.13, 34.00
197.18, 5.07, 34.00
65.51, 15.26, 34.00
108.44, 9.22, 34.00
115.68, 8.64, 34.00
65.34, 15.30, 34.00
116.87, 8.56, 34.00
76.09, 13.14, 34.00
118.51, 8.44, 34.00
73.48, 13.61, 34.00
84.10, 11.89, 34.00
113.95, 8.78, 34.00
106.61, 9.38, 34.00
113.28, 8.83, 34.00
100.87, 9.91, 34.00
107.67, 9.29, 34.00
93.94, 10.65, 34.00
134.14, 7.46, 34.00
100.00, 10.00, 34.00
87.03, 11.49, 34.00
106.88, 9.36, 34.00
129.25, 7.74, 34.00
95.93, 10.42, 34.00
111.32, 8.98, 34.00
121.83, 8.21, 34.00
126.18, 7.93, 34.00
137.19, 7.29, 34.00
87.29, 11.46, 34.00
89.19, 11.21, 34.00
109.57, 9.13, 34.00
131.18, 7.62, 34.00
76.49, 13.07, 34.00
82.46, 12.13, 34.00
