FPS, FrameTime, Latency
77.12, 12.97, 34.00
69.47, 14.39, 34.00
85.87, 11.64, 34.00
76.51, 13.07, 34.00
54.64, 18.30, 34.00
126.80, 7.89, 34.00
81.69, 12.24, 34.00
60.17, 16.62, 34.00
93.86, 10.65, 34.00
76.08, 13.14, 34.00
71.65, 13.96, 34.00
82.32, 12.15, 34.00
64.49, 15.51, 34.00
75.19, 13.30, 34.00
89.23, 11.21, 34.00
61.08, 16.37, 34.00
128.92, 7.76, 34.00
70.75, 14.13, 34.00
73.30, 13.64, 34.00
43.84, 22.81, 34.00
126.49, 7.91, 34.00
50.80, 19.69, 34.00
68.53, 14.59, 34.00
55.34, 18.07, 34.00
49.67, 20.13, 34.00
149.72, 6.68, 34.00
78.20, 12.79, 34.00
72.95, 13.71, 34.00
52.19, 19.16, 34.00
117.69, 8.50, 34.00
67.78, 14.75, 34.00
68.88, 14.52, 34.00
89.34, 11.19, 34.00
55.13, 18.14, 34.00
76.23, 13.12, 34.00
45.57, 21.95, 34.00
60.67, 16.48, 34.00
60.60, 16.50, 34.00
88.61, 11.28, 34.00
64.81, 15.43, 34.00
71.98, 13.89, 34.00
63.93, 15.64, 34.00
70.36, 14.21, 34.00
52.88, 18.91, 34.00
139.75, 7.16, 34.00
59.41, 16.83, 34.00
108.80, 9.19, 34.00
58.75, 17.02, 34.00
104.03, 9.61, 34.00
76.97, 12.99, 34.00
64.90, 15.41, 34.00
80.88, 12.36, 34.00
95.95, 10.42, 34.00
84.79, 11.79, 34.00
90.58, 11.04, 34.00
91.32, 10.95, 34.00
63.24, 15.81, 34.00
71.35, 14.01, 34.00
65.27, 15.32, 34.00
121.96, 8.20, 34.00
73.88, 13.54, 34.00
83.01, 12.05, 34.00
91.54, 10.92, 34.00
72.80, 13.74, 34.00
80.63, 12.40, 34.00
51.23, 19.52, 34.00
73.55, 13.60, 34.00
63.44, 15.76, 34.00
99.14, 10.09, 34.00
47.07, 21.24, 34.00
68.30, 14.64, 34.00
83.57, 11.97, 34.00
89.79, 11.14, 34.00
90.70, 11.03, 34.00
69.02, 14.49, 34.00
73.37, 13.63, 34.00
155.28, 6.44, 34.00
82.04, 12.19, 34.00
117.96, 8.48, 34.00
95.75, 10.44, 34.00
103.00, 9.71, 34.00
73.82, 13.55, 34.00
110.56, 9.05, 34.00
68.52, 14.59, 34.00
62.44, 16.02, 34.00
156.37, 6.39, 34.00
72.50, 13.79, 34.00
74.87, 13.36, 34.00
88.36, 11.32, 34.00
98.75, 10.13, 34.00
81.78, 12.23, 34.00
117.49, 8.51, 34.00
55.50, 18.02, 34.00
183.57, 5.45, 34.00
58.21, 17.18, 34.00
54.09, 18.49, 34.00
109.41, 9.14, 34.00
55.17, 18.13, 34.00
55.03, 18.17, 34.00
84.75, 11.80, 34.00
81.61, 12.25, 34.00
57.86, 17.28, 34.00
79.08, 12.65, 34.00
75.22, 13.29, 34.00
123.32, 8.11, 34.00
74.17, 13.48, 34.00
151.77, 6.59, 34.00
61.28, 16.32, 34.00
67.96, 14.71, 34.00
82.19, 12.17, 34.00
55.47, 18.03, 34.00
74.06, 13.50, 34.00
72.71, 13.75, 34.00
74.18, 13.48, 34.00
69.15, 14.46, 34.00
57.55, 17.38, 34.00
67.62, 14.79, 34.00
90.56, 11.04, 34.00
63.53, 15.74, 34.00
77.95, 12.83, 34.00
61.28, 16.32, 34.00
128.81, 7.76, 34.00
50.46, 19.82, 34.00
78.08, 12.81, 34.00
92.96, 10.76, 34.00
55.33, 18.07, 34.00
90.21, 11.08, 34.00
66.98, 14.93, 34.00
78.25, 12.78, 34.00
79.04, 12.65, 34.00
78.59, 12.72, 34.00
51.27, 19.50, 34.00
62.34, 16.04, 34.00
107.35, 9.32, 34.00
43.18, 23.16, 34.00
173.55, 5.76, 34.00
63.34, 15.79, 34.00
72.55, 13.78, 34.00
74.91, 13.35, 34.00
76.69, 13.04, 34.00
84.65, 11.81, 34.00
93.80, 10.66, 34.00
78.76, 12.70, 34.00
89.51, 11.17, 34.00
95.42, 10.48, 34.00
76.97, 12.99, 34.00
71.38, 14.01, 34.00
87.32, 11.45, 34.00
82.60, 12.11, 34.00
63.57, 15.73, 34.00
64.98, 15.39, 34.00
58.18, 17.19, 34.00
154.09, 6.49, 34.00
73.37, 13.63, 34.00
96.66, 10.35, 34.00
111.17, 9.00, 34.00
46.98, 21.29, 34.00
90.81, 11.01, 34.00
72.47, 13.80, 34.00
