FPS, FrameTime, Latency
74.93, 13.35, 34.00
68.44, 14.61, 34.00
96.45, 10.37, 34.00
69.76, 14.34, 34.00
62.35, 16.04, 34.00
83.66, 11.95, 34.00
67.57, 14.80, 34.00
59.54, 16.80, 34.00
64.25, 15.57, 34.00
85.33, 11.72, 34.00
68.75, 14.55, 34.00
71.98, 13.89, 34.00
80.25, 12.46, 34.00
59.93, 16.69, 34.00
68.03, 14.70, 34.00
40.51, 24.68, 34.00
86.58, 11.55, 34.00
64.21, 15.57, 34.00
58.37, 17.13, 34.00
82.89, 12.06, 34.00
56.91, 17.57, 34.00
47.06, 21.25, 34.00
163.60, 6.11, 34.00
69.09, 14.47, 34.00
49.81, 20.08, 34.00
82.99, 12.05, 34.00
76.28, 13.11, 34.00
69.54, 14.38, 34.00
63.34, 15.79, 34.00
84.19, 11.88, 34.00
63.81, 15.67, 34.00
45.38, 22.04, 34.00
148.12, 6.75, 34.00
64.18, 15.58, 34.00
54.70, 18.28, 34.00
109.93, 9.10, 34.00
54.43, 18.37, 34.00
59.33, 16.86, 34.00
79.10, 12.64, 34.00
65.78, 15.20, 34.00
64.28, 15.56, 34.00
64.67, 15.46, 34.00
96.01, 10.42, 34.00
67.64, 14.78, 34.00
76.21, 13.12, 34.00
74.23, 13.47, 34.00
91.65, 10.91, 34.00
84.22, 11.87, 34.00
76.39, 13.09, 34.00
80.56, 12.41, 34.00
87.07, 11.48, 34.00
60.74, 16.46, 34.00
79.47, 12.58, 34.00
69.05, 14.48, 34.00
66.49, 15.04, 34.00
88.87, 11.25, 34.00
65.74, 15.21, 34.00
124.06, 8.06, 34.00
39.30, 25.44, 34.00
61.77, 16.19, 34.00
65.48, 15.27, 34.00
76.77, 13.03, 34.00
62.99, 15.87, 34.00
62.14, 16.09, 34.00
63.70, 15.70, 34.00
50.23, 19.91, 34.00
150.63, 6.64, 34.00
67.13, 14.90, 34.00
83.39, 11.99, 34.00
91.32, 10.95, 34.00
55.37, 18.06, 34.00
57.04, 17.53, 34.00
81.32, 12.30, 34.00
83.60, 11.96, 34.00
65.27, 15.32, 34.00
90.80, 11.01, 34.00
65.54, 15.26, 34.00
65.99, 15.15, 34.00
79.01, 12.66, 34.00
77.16, 12.96, 34.00
75.66, 13.22, 34.00
57.08, 17.52, 34.00
53.57, 18.67, 34.00
128.69, 7.77, 34.00
54.38, 18.39, 34.00
101.81, 9.82, 34.00
61.50, 16.26, 34.00
47.30, 21.14, 34.00
